"GEO_ID","NAME","B09019_001E","B09019_001M","B09019_002E","B09019_002M","B09019_003E","B09019_003M","B09019_004E","B09019_004M","B09019_005E","B09019_005M","B09019_006E","B09019_006M","B09019_007E","B09019_007M","B09019_008E","B09019_008M","B09019_009E","B09019_009M","B09019_010E","B09019_010M","B09019_011E","B09019_011M","B09019_012E","B09019_012M","B09019_013E","B09019_013M","B09019_014E","B09019_014M","B09019_015E","B09019_015M","B09019_016E","B09019_016M","B09019_017E","B09019_017M","B09019_018E","B09019_018M","B09019_019E","B09019_019M","B09019_020E","B09019_020M","B09019_021E","B09019_021M","B09019_022E","B09019_022M","B09019_023E","B09019_023M","B09019_024E","B09019_024M","B09019_025E","B09019_025M","B09019_026E","B09019_026M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In households:","Margin of Error!!Total:!!In households:","Estimate!!Total:!!In households:!!Householder:","Margin of Error!!Total:!!In households:!!Householder:","Estimate!!Total:!!In households:!!Householder:!!Male:","Margin of Error!!Total:!!In households:!!Householder:!!Male:","Estimate!!Total:!!In households:!!Householder:!!Male:!!Living alone","Margin of Error!!Total:!!In households:!!Householder:!!Male:!!Living alone","Estimate!!Total:!!In households:!!Householder:!!Male:!!Not living alone","Margin of Error!!Total:!!In households:!!Householder:!!Male:!!Not living alone","Estimate!!Total:!!In households:!!Householder:!!Female:","Margin of Error!!Total:!!In households:!!Householder:!!Female:","Estimate!!Total:!!In households:!!Householder:!!Female:!!Living alone","Margin of Error!!Total:!!In households:!!Householder:!!Female:!!Living alone","Estimate!!Total:!!In households:!!Householder:!!Female:!!Not living alone","Margin of Error!!Total:!!In households:!!Householder:!!Female:!!Not living alone","Estimate!!Total:!!In households:!!Opposite-sex spouse","Margin of Error!!Total:!!In households:!!Opposite-sex spouse","Estimate!!Total:!!In households:!!Same-sex spouse","Margin of Error!!Total:!!In households:!!Same-sex spouse","Estimate!!Total:!!In households:!!Opposite-sex unmarried partner","Margin of Error!!Total:!!In households:!!Opposite-sex unmarried partner","Estimate!!Total:!!In households:!!Same-sex unmarried partner","Margin of Error!!Total:!!In households:!!Same-sex unmarried partner","Estimate!!Total:!!In households:!!Child:","Margin of Error!!Total:!!In households:!!Child:","Estimate!!Total:!!In households:!!Child:!!Biological child","Margin of Error!!Total:!!In households:!!Child:!!Biological child","Estimate!!Total:!!In households:!!Child:!!Adopted child","Margin of Error!!Total:!!In households:!!Child:!!Adopted child","Estimate!!Total:!!In households:!!Child:!!Stepchild","Margin of Error!!Total:!!In households:!!Child:!!Stepchild","Estimate!!Total:!!In households:!!Grandchild","Margin of Error!!Total:!!In households:!!Grandchild","Estimate!!Total:!!In households:!!Brother or sister","Margin of Error!!Total:!!In households:!!Brother or sister","Estimate!!Total:!!In households:!!Parent","Margin of Error!!Total:!!In households:!!Parent","Estimate!!Total:!!In households:!!Parent-in-law","Margin of Error!!Total:!!In households:!!Parent-in-law","Estimate!!Total:!!In households:!!Son-in-law or daughter-in-law","Margin of Error!!Total:!!In households:!!Son-in-law or daughter-in-law","Estimate!!Total:!!In households:!!Other relatives","Margin of Error!!Total:!!In households:!!Other relatives","Estimate!!Total:!!In households:!!Foster child","Margin of Error!!Total:!!In households:!!Foster child","Estimate!!Total:!!In households:!!Other nonrelatives","Margin of Error!!Total:!!In households:!!Other nonrelatives","Estimate!!Total:!!In group quarters","Margin of Error!!Total:!!In group quarters",
"1500000US150070409006","Block Group 6, Census Tract 409, Kauai County, Hawaii","1884","517","1884","517","518","113","202","68","37","36","165","64","316","102","91","64","225","79","283","80","6","11","0","11","2","4","564","217","555","215","6","7","3","6","313","204","15","12","9","10","0","11","13","12","51","44","0","11","110","107","0","11",
"1500000US150070412001","Block Group 1, Census Tract 412, Kauai County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150070412002","Block Group 2, Census Tract 412, Kauai County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150079400001","Block Group 1, Census Tract 9400, Kauai County, Hawaii","1546","211","1546","211","620","85","328","89","120","65","208","68","292","68","86","47","206","66","244","54","0","11","60","51","0","11","416","95","377","89","12","11","27","26","57","39","28","29","13","12","0","11","11","11","17","21","0","11","80","58","0","11",
"1500000US150079400002","Block Group 2, Census Tract 9400, Kauai County, Hawaii","1950","267","1950","267","553","81","285","68","71","37","214","50","268","51","58","25","210","49","263","52","3","4","19","13","0","11","565","112","519","107","34","25","12","13","270","92","28","20","65","33","13","12","49","27","93","52","0","11","29","20","0","11",
"1500000US150079901000","Block Group 0, Census Tract 9901, Kauai County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150079902000","Block Group 0, Census Tract 9902, Kauai County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150079903000","Block Group 0, Census Tract 9903, Kauai County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150090301001","Block Group 1, Census Tract 301, Maui County, Hawaii","778","209","778","209","295","81","125","69","48","41","77","59","170","60","66","50","104","46","90","52","4","6","0","11","0","11","77","53","77","53","0","11","0","11","82","82","51","37","10","15","0","11","5","11","136","120","0","11","28","29","0","11",
"1500000US150090301002","Block Group 2, Census Tract 301, Maui County, Hawaii","627","283","627","283","172","61","85","46","27","21","58","39","87","38","37","26","50","26","79","39","0","11","7","10","0","11","159","122","159","122","0","11","0","11","68","50","6","10","4","5","0","11","15","20","74","103","0","11","43","42","0","11",
"1500000US150090302011","Block Group 1, Census Tract 302.01, Maui County, Hawaii","1610","384","1610","384","555","99","341","97","108","69","233","78","214","85","38","43","176","82","225","86","0","11","88","55","12","20","439","177","439","177","0","11","0","11","76","73","11","19","10","19","0","11","63","59","0","11","0","11","131","105","0","11",
"1500000US150090302012","Block Group 2, Census Tract 302.01, Maui County, Hawaii","730","291","730","291","287","109","187","98","32","52","155","94","100","53","38","42","62","37","123","58","0","11","9","14","0","11","239","148","230","146","9","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","72","78","0","11",
"1500000US150090302021","Block Group 1, Census Tract 302.02, Maui County, Hawaii","1515","609","1515","609","610","201","246","148","112","108","134","105","364","189","27","44","337","195","313","181","0","11","0","11","27","43","357","203","357","203","0","11","0","11","0","11","0","11","174","261","0","11","0","11","34","54","0","11","0","11","0","11",
"1500000US150090302022","Block Group 2, Census Tract 302.02, Maui County, Hawaii","2544","846","2544","846","786","175","295","127","49","54","246","127","491","166","97","63","394","166","493","167","80","127","43","35","0","11","641","324","641","324","0","11","0","11","17","31","12","22","38","54","0","11","11","20","22","37","0","11","401","337","0","11",
"1500000US150090302023","Block Group 3, Census Tract 302.02, Maui County, Hawaii","2669","680","2669","680","731","180","369","144","0","11","369","144","362","149","54","51","308","150","350","171","0","11","57","65","0","11","638","262","614","251","0","11","24","42","154","141","101","83","95","99","27","44","56","62","253","249","0","11","207","128","0","11",
"1500000US150090302024","Block Group 4, Census Tract 302.02, Maui County, Hawaii","1490","511","1490","511","625","184","277","113","110","104","167","93","348","180","103","129","245","138","264","123","0","11","33","50","0","11","304","214","260","211","44","66","0","11","71","108","0","11","0","11","0","11","73","79","0","11","0","11","120","87","0","11",
"1500000US150090302025","Block Group 5, Census Tract 302.02, Maui County, Hawaii","476","305","476","305","200","113","75","69","19","29","56","63","125","114","27","43","98","104","36","43","28","44","29","47","0","11","30","49","30","49","0","11","0","11","54","84","15","23","0","11","0","11","0","11","84","127","0","11","0","11","0","11",
"1500000US150090303011","Block Group 1, Census Tract 303.01, Maui County, Hawaii","3583","695","3583","695","1097","139","393","109","97","65","296","92","704","147","104","58","600","142","625","137","6","8","41","30","47","69","766","252","728","235","17","16","21","28","248","157","135","119","69","75","7","8","61","32","237","247","0","11","244","144","0","11",
"1500000US150090303012","Block Group 2, Census Tract 303.01, Maui County, Hawaii","3487","547","3427","542","1220","159","762","153","93","84","669","134","458","124","159","98","299","97","750","151","0","11","64","48","0","11","867","234","830","225","16","24","21","34","230","133","16","26","66","57","0","11","60","56","0","11","0","11","154","117","60","51",
"1500000US150090303013","Block Group 3, Census Tract 303.01, Maui County, Hawaii","1103","310","1103","310","494","108","195","84","38","30","157","79","299","104","110","75","189","95","260","102","0","11","25","39","0","11","207","98","207","98","0","11","0","11","31","48","0","11","21","32","0","11","0","11","18","27","0","11","47","76","0","11",
"1500000US150090303014","Block Group 4, Census Tract 303.01, Maui County, Hawaii","1440","250","1440","250","653","102","369","97","76","43","293","88","284","90","160","80","124","52","332","85","0","11","28","31","0","11","303","114","286","114","12","18","5","8","15","13","4","6","43","56","5","8","0","11","0","11","0","11","57","59","0","11",
"1500000US150090303031","Block Group 1, Census Tract 303.03, Maui County, Hawaii","2275","338","2270","338","1067","131","539","114","148","85","391","102","528","122","145","72","383","108","442","106","0","11","86","57","13","20","297","133","280","129","17","27","0","11","58","55","45","54","0","11","27","40","17","26","0","11","0","11","218","128","5","5",
"1500000US150090303032","Block Group 2, Census Tract 303.03, Maui County, Hawaii","506","190","506","190","216","75","129","58","2","4","127","58","87","44","17","20","70","37","167","62","2","3","29","27","0","11","81","58","79","58","2","4","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","14","0","11",
"1500000US150090303033","Block Group 3, Census Tract 303.03, Maui County, Hawaii","923","184","923","184","425","86","133","60","25","42","108","49","292","76","85","57","207","62","289","72","0","11","17","18","0","11","143","86","134","82","9","14","0","11","0","11","17","29","32","31","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150090304021","Block Group 1, Census Tract 304.02, Maui County, Hawaii","2596","804","2596","804","938","200","535","189","109","93","426","177","403","145","99","69","304","136","544","189","0","11","79","118","50","76","773","389","773","389","0","11","0","11","0","11","47","75","32","54","0","11","0","11","24","38","0","11","109","92","0","11",
"1500000US150090304022","Block Group 2, Census Tract 304.02, Maui County, Hawaii","1699","519","1699","519","707","190","325","149","35","54","290","149","382","142","114","96","268","117","467","186","0","11","42","53","0","11","377","193","377","193","0","11","0","11","0","11","16","25","48","56","0","11","0","11","0","11","0","11","42","66","0","11",
"1500000US150090304023","Block Group 3, Census Tract 304.02, Maui County, Hawaii","1325","422","1325","422","577","155","390","169","112","124","278","142","187","116","25","32","162","120","229","96","0","11","51","51","0","11","223","154","197","150","0","11","26","41","96","122","31","49","0","11","0","11","0","11","0","11","0","11","118","116","0","11",
"1500000US150090304024","Block Group 4, Census Tract 304.02, Maui County, Hawaii","2942","755","2942","755","958","178","465","156","78","70","387","152","493","143","130","77","363","138","499","160","0","11","23","33","0","11","367","170","346","167","21","34","0","11","471","421","270","261","48","60","0","11","0","11","0","11","0","11","306","138","0","11",
"1500000US150090304031","Block Group 1, Census Tract 304.03, Maui County, Hawaii","1193","242","1188","243","466","80","220","61","70","42","150","42","246","64","69","40","177","50","223","69","0","11","34","25","0","11","282","109","256","102","3","5","23","26","26","20","16","14","18","22","0","11","13","14","17","16","0","11","93","72","5","7",
"1500000US150090304032","Block Group 2, Census Tract 304.03, Maui County, Hawaii","2762","381","2734","370","858","85","426","105","22","23","404","103","432","98","179","64","253","86","465","101","0","11","36","32","0","11","823","164","732","153","12","19","79","63","239","167","0","11","34","32","22","25","125","76","56","63","0","11","76","55","28","47",
"1500000US150090304041","Block Group 1, Census Tract 304.04, Maui County, Hawaii","1706","377","1455","338","451","72","174","56","21","21","153","53","277","65","77","42","200","61","187","61","0","11","29","26","0","11","443","147","419","142","11","15","13","11","107","65","25","22","17","19","0","11","30","28","19","18","0","11","147","86","251","156",
"1500000US150090304042","Block Group 2, Census Tract 304.04, Maui County, Hawaii","1770","377","1671","377","555","86","259","77","38","31","221","78","296","77","72","45","224","82","301","93","0","11","75","40","0","11","314","128","294","117","20","24","0","11","171","121","22","16","13","19","7","11","50","32","84","90","0","11","79","63","99","48",
"1500000US150090304043","Block Group 3, Census Tract 304.04, Maui County, Hawaii","2316","337","2316","337","967","114","457","129","74","50","383","129","510","114","148","82","362","113","330","88","10","15","29","26","0","11","624","145","584","143","28","43","12","18","63","48","25","38","59","55","0","11","49","42","101","70","22","33","37","47","0","11",
"1500000US150090305011","Block Group 1, Census Tract 305.01, Maui County, Hawaii","1730","318","1710","317","527","85","326","85","82","50","244","73","201","56","41","33","160","46","191","63","4","10","117","59","0","11","474","158","449","152","17","17","8","13","70","57","28","32","26","28","17","20","28","29","55","57","0","11","173","113","20","18",
"1500000US150090305012","Block Group 2, Census Tract 305.01, Maui County, Hawaii","519","172","519","172","168","58","74","37","6","9","68","36","94","44","6","9","88","43","83","38","0","11","18","17","0","11","122","59","122","59","0","11","0","11","40","32","0","11","0","11","0","11","19","21","17","15","0","11","52","51","0","11",
"1500000US150090307051","Block Group 1, Census Tract 307.05, Maui County, Hawaii","1204","417","1196","420","325","80","148","74","27","31","121","66","177","59","32","27","145","57","210","81","9","14","10","16","0","11","380","174","364","170","16","27","0","11","7","12","52","57","21","23","10","14","0","11","12","21","0","11","160","159","8","19",
"1500000US150090307052","Block Group 2, Census Tract 307.05, Maui County, Hawaii","3518","662","3502","658","719","114","368","104","25","20","343","103","351","102","25","28","326","99","456","102","3","9","25","30","0","11","1169","390","1148","390","9","16","12","19","489","248","55","51","144","96","24","37","101","102","276","147","0","11","41","38","16","32",
"1500000US150090307061","Block Group 1, Census Tract 307.06, Maui County, Hawaii","2523","377","2517","377","1011","96","531","87","157","66","374","78","480","90","122","51","358","76","420","89","30","30","130","55","16","14","474","125","447","121","15","16","12","11","71","59","7","10","52","40","0","11","21","32","76","87","0","11","209","134","6","4",
"1500000US150090307062","Block Group 2, Census Tract 307.06, Maui County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150090307071","Block Group 1, Census Tract 307.07, Maui County, Hawaii","3524","791","3521","791","1174","206","560","159","111","64","449","145","614","173","141","104","473","177","605","176","15","23","81","55","0","11","1109","409","1078","403","0","11","31","48","0","11","0","11","16","24","46","52","82","110","111","107","50","76","232","180","3","7",
"1500000US150090307072","Block Group 2, Census Tract 307.07, Maui County, Hawaii","556","261","556","261","243","108","184","106","0","11","184","106","59","45","11","17","48","41","184","99","15","26","22","36","0","11","92","115","54","62","0","11","38","56","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150090307073","Block Group 3, Census Tract 307.07, Maui County, Hawaii","2375","557","2369","557","920","179","423","152","70","48","353","152","497","171","65","52","432","172","438","158","0","11","98","82","0","11","670","288","618","271","0","11","52","59","88","93","0","11","0","11","25","28","19","29","19","28","0","11","92","61","6","4",
"1500000US150090307074","Block Group 4, Census Tract 307.07, Maui County, Hawaii","2049","574","2049","574","750","161","447","126","75","49","372","125","303","129","134","90","169","81","370","137","11","21","153","102","0","11","617","264","508","244","71","82","38","57","33","53","0","11","0","11","0","11","0","11","49","74","0","11","66","77","0","11",
"1500000US150090307081","Block Group 1, Census Tract 307.08, Maui County, Hawaii","2540","463","2540","463","960","127","593","140","155","97","438","125","367","102","147","71","220","86","432","110","10","15","0","11","9","14","630","237","609","237","21","25","0","11","21","23","68","80","52","48","64","88","0","11","86","67","0","11","208","164","0","11",
"1500000US150090307082","Block Group 2, Census Tract 307.08, Maui County, Hawaii","391","200","391","200","180","76","96","56","40","31","56","45","84","51","30","32","54","38","54","36","0","11","0","11","14","22","68","84","68","84","0","11","0","11","12","19","0","11","0","11","0","11","0","11","0","11","0","11","63","71","0","11",
"1500000US150090307091","Block Group 1, Census Tract 307.09, Maui County, Hawaii","1425","348","1276","287","755","145","295","100","104","59","191","80","460","129","319","119","141","64","234","76","0","11","8","14","0","11","142","100","142","100","0","11","0","11","8","14","0","11","10","17","0","11","0","11","50","65","0","11","69","59","149","218",
