X,Y,OBJECTID,ENABLED,ANCILLARYROLE,SEWERID,BASINID,PROJECTID,STATUS,OWNER,DATEINSTALLED,DATEDIGITIZED,DATEMODIFIED,ADDRESS,TANKCAPACITY,GLOBALID,PUMPTYPE,TMK,LPPUMPSUBTYPE,NO_PUMPS,NEIGHBORHOOD,GROUNDELEV
-157.70109427,21.342385044,609,1,0,4025314,WM,6340,ACT,PVT,1990/05/18 00:00:00+00,2004/01/22 00:00:00+00,2012/10/01 00:00:00+00,WAIMANALO BAY REC AREA,,{AC7C729C-B318-4BD1-869D-DCA1661B28F5},LP,41015015,1,,WAIMANALO,1
-157.900896969,21.3375591230001,610,1,0,4016201,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/01 00:00:00+00,2012/04/19 00:00:00+00,679  PUULOA RD,,{D82426C5-DBCA-420A-9444-2C2694352BAB},LP,11005021,1,,AIRPORT,
-157.899990989,21.3367734290001,611,1,0,4016146,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/01 00:00:00+00,2012/04/19 00:00:00+00,619  MAPUNAPUNA ST,,{552F39C9-3CBF-44DC-AE69-C905226D6905},LP,11005044,1,,AIRPORT,
-157.900968614,21.340875612,612,1,0,4016301,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/01 00:00:00+00,2012/04/19 00:00:00+00,802  MAPUNAPUNA ST,,{1701598D-1468-4F89-878D-44C88B1EB523},LP,11005031,1,,AIRPORT,
-157.898519596,21.3374065090001,613,1,0,4016393,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,2829  AWAAWALOA ST,,{BA9A269E-E4BA-40F9-A083-7EA235101A29},LP,11005046,1,,AIRPORT,
-157.899935251,21.338865481,614,1,0,4016432,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,733  MAPUNAPUNA ST,,{8E6D0619-63F0-4384-B506-51B4D921BCAB},LP,11005058,1,,AIRPORT,
-157.898287005,21.339715384,615,1,0,4016551,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,2849  KAIHIKAPU ST,,{7E75D3A7-CE9F-4D3C-A3AF-F23E1ED45B51},LP,11005063,1,,AIRPORT,
-157.898387097,21.342119102,616,1,0,4016639,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,2889  MOKUMOA ST,,{3D872405-5060-4F49-9777-ADF649293E66},LP,11005089,1,,AIRPORT,
-157.898256312,21.3419751610001,617,1,0,4016640,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,2889  MOKUMOA ST,,{B516C319-EA8A-4897-9C4C-9E0D550183CB},LP,11005088,1,,AIRPORT,
-157.962480565,21.4155342180001,618,1,0,4017272,HN,6274,ACT,PVT,1967/06/28 00:00:01+00,2003/05/27 00:00:00+00,2019/11/07 08:55:15+00,1840 KOMO MAI DR,,{B86F9575-4865-4917-8EE1-6D7101D65D9A},IPS,97092019,1,,PEARL CITY,
-157.897516359,21.3376942150001,619,1,0,4016775,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,709  AHUA ST,,{FB941096-7D39-47B6-A06B-9500CF7B364C},LP,11005098,1,,AIRPORT,
-157.897135705,21.3383732500001,620,1,0,4016779,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,739  AHUA ST,,{8785EC16-46AE-47F5-BA29-A3A5D866121E},LP,11005101,1,,AIRPORT,
-157.896185778,21.33890524,621,1,0,4016806,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,809  AHUA ST,,{D8B5B311-626E-4C98-BDCE-CBB45E30C81C},LP,11005104,1,,AIRPORT,
-157.895346109,21.334483403,622,1,0,4038613,SI,6246,ACT,PVT,1997/03/14 00:00:00+00,,2016/01/28 14:08:35+00,DOT BASEYARD,,{1433E0BB-8FA4-43E9-8B6D-7EB6ADE36DC6},LP,,1,,AIRPORT,5.5
-157.980854851,21.396238689,623,1,0,4014613,HN,6244,ACT,PVT,2001/06/27 00:00:00+00,2003/02/05 00:00:00+00,2011/03/30 00:00:00+00,96-138 FARRINGTON HWY,,{2DA82F35-F677-40EB-9C16-DDFE8AEB087A},LP,96003022,1,,PEARL CITY,
-157.899808314,21.3426955310001,624,1,0,4016324,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/01 00:00:00+00,2012/04/19 00:00:00+00,2965  MOKUMOA ST,,{EA972DA3-5559-4E5C-A104-F767DEA71317},LP,11005039,1,,AIRPORT,
-157.898542434,21.337946953,625,1,0,4016379,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,2836  AWAAWALOA ST,,{39C48E3A-21A0-431C-B991-E3FC5A1CB420},LP,11005054,1,,AIRPORT,
-157.898202105,21.3361676490001,626,1,0,4016764,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,645  AHUA ST,,{3E8C58A0-06E2-4A05-A235-CE66830A4280},LP,11005092,1,,AIRPORT,
-157.895565699,21.34067988,627,1,0,4016808,SI,6255,ACT,PVT,1998/12/07 00:00:00+00,2003/04/02 00:00:00+00,2012/04/19 00:00:00+00,865  AHUA ST,,{3180C0EA-ABCE-4BC5-A778-815DC0D7F8A3},LP,11005110,1,,AIRPORT,
-157.854780868,21.3065657830001,628,1,0,4046328,SI,6579,ACT,PVT,2006/04/28 00:00:00+00,,2011/03/29 00:00:00+00,550 S BERETANIA ST,,{7D637580-594D-4769-9760-C123F422E1CB},LP,21035009,1,,DOWNTOWN,
-157.82404223,21.2736281580001,629,1,0,4049671,SI,6500,ACT,PVT,2005/03/25 00:00:00+00,,2011/03/29 00:00:00+00,DUKE KAHANAMOKU STATUE,,{A220D344-DB92-486A-9BDD-A752BF1BB630},LP,26001003,1,,WAIKIKI,7.3
-158.00472183,21.3833454370001,630,1,0,4066922,HN,6754,ACT,PVT,2009/12/28 00:00:00+00,2010/02/09 00:00:00+00,2011/03/29 00:00:00+00,94-775  FARRINGTON HWY,,{6BB4A9EE-6129-4CFD-8474-F82DC521BE7E},LP,94015019,1,,WAIPAHU,7
-157.784803399,21.2953462090001,631,1,0,4070940,SI,6872,ACT,PVT,2010/03/05 00:00:00+00,2010/12/30 00:00:00+00,2011/03/29 00:00:00+00,4959 MANA PL,,{9A1ADA43-5D53-4EE6-8280-4EA7BE6F325A},LP,33027052,1,,KAIMUKI,
-157.827507739,21.3080289390001,632,1,0,4072257,SI,6905,ACT,PVT,2009/01/06 00:00:00+00,2011/02/22 00:00:00+00,2011/02/23 00:00:00+00,2299 ROUND TOP DR,,{3C51D51C-3938-472E-A7BD-8B18A42A35B0},LP,25003039,1,,MAKIKI,
-157.90087209,21.327811228,633,1,0,4072355,SI,6911,ACT,PVT,1975/06/30 00:00:00+00,2011/02/24 00:00:00+00,2011/02/28 00:00:00+00,LAGOON DR,,{30D6AEDA-B4E0-41B2-B907-ED9DAC658B30},IPS,11070032,1,,AIRPORT,
-157.797203247,21.258954771,634,1,0,4072948,SI,6928,ACT,PVT,2009/11/17 00:00:00+00,2011/03/28 00:00:00+00,2011/03/28 00:00:00+00,3927  KAHALA AVE,,{E535A862-27A5-41B1-9E2B-AC693C510B52},LP,31040047,1,,KAHALA,47
-157.95468044,21.4293953760001,635,1,0,4073133,HN,6939,ACT,PVT,2007/09/06 00:00:00+00,2011/03/30 00:00:00+00,2019/11/06 14:53:23+00,1133 AWAHIWA ST,,{94D9A24A-734F-4357-A14A-AE1A7B7260F1},LP,97025015,1,,PEARL CITY,
-157.955517911,21.428732187,636,1,0,4073134,HN,6939,ACT,PVT,2007/09/06 00:00:00+00,2011/03/30 00:00:00+00,2019/11/06 14:53:23+00,1132 AWAHIWA ST,,{C87456D8-1786-4499-AB06-704D18A920BA},LP,97025015,1,,PEARL CITY,
-157.815496342,21.2569685940001,637,1,0,4073149,SI,6941,ACT,PVT,2009/03/17 00:00:00+00,2011/03/30 00:00:00+00,2011/03/30 00:00:00+00,3169 DIAMOND HEAD RD,,{F73F7278-2443-4410-B203-00B4173BC9D1},LP,31036002,1,,DIAMOND HEAD,
-158.079176689,21.3127430340001,638,1,0,4073629,HN,6952,ACT,PVT,2010/07/27 00:00:00+00,2011/05/09 00:00:00+00,2011/05/09 00:00:00+00,91-1299  MIDWAY RD BPNAS,,{6221E169-0F9C-4731-AD56-EE334CBF7DA9},LP,91013032,1,,BARBERS PT,36
-158.078888558,21.3125588080001,639,1,0,4073630,HN,6952,ACT,PVT,2010/07/27 00:00:00+00,2011/05/09 00:00:00+00,2011/05/09 00:00:00+00,91-1299  MIDWAY RD BPNAS,,{E73590FF-DB36-4D96-85BF-2839238B6E29},LP,91013032,1,,BARBERS PT,35.5
-157.804623958,21.316667578,640,1,0,4073647,SI,6954,ACT,PVT,2010/09/30 00:00:00+00,2011/05/09 00:00:00+00,2021/12/02 08:27:37+00,3340C EAST MANOA RD,,{3BA9041F-7CBE-4D55-AB9B-5F614AE941D3},LP,29037089,1,,MANOA,192.2
-157.924972226,21.6508357550001,641,1,0,4073714,LA,0,ACT,LIC,2010/07/01 00:00:00+00,2011/05/23 00:00:00+00,2021/03/02 11:15:42+00,55-611  KAM HWY,118,{96CD8606-25ED-4DC0-AC62-8C0E3C6AE0AD},LP,55003024,1,1,LAIE,
-157.925026602,21.650690626,642,1,0,4073715,LA,0,ACT,LIC,2010/07/01 00:00:00+00,2011/05/23 00:00:00+00,2021/03/02 11:15:42+00,55-611  KAM HWY,118,{ED77F410-F99C-48B0-BEE8-2CC4E925F15C},LP,55003024,1,1,LAIE,
-157.998636079,21.3752614810001,643,1,0,4075249,HN,7039,ACT,PVT,2000/08/20 00:00:00+00,2012/01/17 00:00:00+00,2019/11/12 13:47:35+00,WAIPIO SOCCER PARK,,{DB948DB1-3C54-452E-BABA-777B258DE0AD},IPS,93002001,1,,WAIPAHU,18
-157.941714891,21.380374455,644,1,0,4075533,HN,7051,ACT,CITY,2010/12/16 00:00:00+00,2012/02/21 00:00:00+00,2012/02/22 00:00:00+00,98-206  AIEA KAI PL,,{814E8326-BB9C-4BAF-B622-6007AA0CDC89},LP,98015024,1,,AIEA,
-157.941798667,21.38014818,645,1,0,4075534,HN,7051,ACT,CITY,2010/12/16 00:00:00+00,2012/02/22 00:00:00+00,2012/02/22 00:00:00+00,98-205  AIEA KAI PL,,{9661721D-0275-4A66-9EC9-17124FC52521},LP,98015020,1,,AIEA,
-157.941817341,21.380165569,646,1,0,4075535,HN,7051,ACT,CITY,2010/12/16 00:00:00+00,2012/02/22 00:00:00+00,2019/11/27 13:45:10+00,98-201  AIEA KAI PL,,{E73C9B78-2449-41FA-8001-BCC42FA1640A},LP,98015021,1,,AIEA,
-157.941955119,21.3804276430001,647,1,0,4075536,HN,7051,ACT,CITY,2010/12/16 00:00:00+00,2012/02/22 00:00:00+00,2012/02/22 00:00:00+00,98-202  AIEA KAI PL,,{82136925-4AAB-4C6A-AC41-1819BAC8C598},LP,98015022,1,,AIEA,
-157.942016311,21.380424471,648,1,0,4075537,HN,7051,ACT,CITY,2010/12/16 00:00:00+00,2012/02/22 00:00:00+00,2012/02/22 00:00:00+00,98-204  AIEA KAI PL,,{F9B6635E-1837-4D55-B34C-9F10B1247437},LP,98015022,1,,AIEA,
-157.941695052,21.3803762700001,649,1,0,4075538,HN,7051,ACT,CITY,2010/12/16 00:00:00+00,2012/02/22 00:00:00+00,2012/02/22 00:00:00+00,98-208  AIEA KAI PL,,{50F236B8-BFA9-4392-A05A-B905DB21A681},LP,98015025,1,,AIEA,
-157.921645641,21.647572788,650,1,0,4076355,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:28+00,55-164A NAUPAKA ST,,{4EF31DD8-9D79-4139-B772-E35E8DC531B5},LP,55011054,1,1,LAIE,
-157.921903574,21.647564087,651,1,0,4076356,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:28+00,55-164B NAUPAKA ST,,{E576F65D-23CE-49E2-B06E-B2C76E8B4878},LP,55011009,1,1,LAIE,
-157.921797679,21.64777123,652,1,0,4076357,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:28+00,55-166 NAUPAKA ST,,{09F719DF-71EC-40E5-B1D2-7E10BF1EF37B},LP,55011009,1,1,LAIE,
-157.921614135,21.648104333,653,1,0,4076358,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:28+00,55-165 NAUPAKA ST,,{11EEBBAA-DCF2-4761-ACCD-03B7B83E84AA},LP,55011039,1,1,LAIE,
-157.921379113,21.6481150860001,654,1,0,4076359,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:28+00,55-163 NAUPAKA ST,,{0065968D-E879-453C-8692-9202DE0513A6},LP,55011038,1,1,LAIE,
-157.921321726,21.6480348860001,655,1,0,4076360,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:29+00,55-161 NAUPAKA ST,,{4EDDAF75-8339-4399-B88C-6744F9FF55C0},LP,55011037,1,1,LAIE,
-157.920994951,21.648127564,656,1,0,4076361,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:29+00,55-155 NAUPAKA ST,,{F927284D-D53C-467B-B9D5-8FECE7AA73CF},LP,55011036,1,1,LAIE,
-157.920930436,21.648168985,657,1,0,4076362,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:29+00,55-155 NAUPAKA ST,,{99A885B9-1926-400C-BF36-3331F35164C0},LP,55011036,1,1,LAIE,
-157.920574332,21.648260511,658,1,0,4076363,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:29+00,55-147 NAUPAKA ST,,{1A58D789-C4F1-4E77-851B-9062526AE39A},LP,55011034,1,1,LAIE,
-157.920289578,21.648099593,659,1,0,4076364,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:29+00,55-145 NAUPAKA ST,,{035E3BE6-EE19-4C6D-965E-241E93FF1BCC},LP,55011033,1,1,LAIE,
-157.920300088,21.648534209,660,1,0,4076365,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:29+00,55-143 NAUPAKA ST,,{55E38773-6AA2-48FE-AE83-949CFFCDB977},LP,55011077,1,1,LAIE,
-157.920211417,21.648521606,661,1,0,4076366,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:30+00,55-141A NAUPAKA ST,,{2FEA7B30-74F6-40EC-AD35-620975DF022C},LP,55011044,1,1,LAIE,
-157.920052802,21.6486483950001,662,1,0,4076367,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:30+00,55-139 NAUPAKA ST,,{63FFE610-BEEB-4C97-9F80-49077C890909},LP,55011055,1,1,LAIE,
-157.919855581,21.6481257620001,663,1,0,4076368,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:30+00,55-137 NAUPAKA ST,,{90C876F9-1E66-4A6E-B9DB-2682D12BD97F},LP,55011045,1,1,LAIE,
-157.919683475,21.648353034,664,1,0,4076369,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:30+00,55-131 NAUPAKA ST,,{E23DE9FB-CAA9-4DF7-9E25-5BBF56AD18A6},LP,55011080,1,1,LAIE,
-157.919743766,21.6486608070001,665,1,0,4076370,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:30+00,55-131A NAUPAKA ST,,{594FC6E6-8910-4066-96A3-272B1843F666},LP,55011081,1,1,LAIE,
-157.919323488,21.648177005,666,1,0,4076371,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:30+00,55-129 NAUPAKA ST,,{CBAE75CC-220E-43CD-BF61-7DAF9796826B},LP,55011031,1,1,LAIE,
-157.91946309,21.648414476,667,1,0,4076372,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:30+00,55-129 NAUPAKA ST,,{8723A45D-DE0C-4E84-B880-444BC8CC7ADD},LP,55011031,1,1,LAIE,
-157.919406644,21.648442082,668,1,0,4076373,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:31+00,55-127 NAUPAKA ST,,{0C61C420-EA46-48E2-8B92-A54FC9D03CA5},LP,55011063,1,1,LAIE,
-157.919477691,21.648737301,669,1,0,4076374,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:31+00,55-125 NAUPAKA ST,,{0D0EF363-1B93-4950-8637-83D5FDE9011E},LP,55011064,1,1,LAIE,
-157.919247958,21.6486957380001,670,1,0,4076375,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:32+00,55-123 NAUPAKA ST,,{DC395CFB-E779-4353-AE43-6A36D7E854F5},LP,55011062,1,1,LAIE,
-157.919125722,21.648636642,671,1,0,4076376,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:32+00,55-121A NAUPAKA ST,,{7C03863B-E286-4416-B205-7BFFB37E5523},LP,55011061,1,1,LAIE,
-157.918972753,21.6482760660001,672,1,0,4076377,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:32+00,55-121 NAUPAKA ST,,{B2FD9874-AB51-461A-A82C-87734FFB6E72},LP,55011030,1,1,LAIE,
-157.918877217,21.648528496,673,1,0,4076378,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:32+00,55-119A NAUPAKA ST,,{CD8B520B-ED6F-48E5-ADA3-82CA2BB4D213},LP,55011072,1,1,LAIE,
-157.9187992,21.64868547,674,1,0,4076379,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:32+00,55-117 NAUPAKA ST,,{ADE3243F-D2C8-47AA-AFF0-D4BC9E80ACF2},LP,55011073,1,1,LAIE,
-157.918750929,21.6482209600001,675,1,0,4076380,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:33+00,55-119 NAUPAKA ST,,{CF91378F-2092-4C98-94A7-8C99D8127DED},LP,55011029,1,1,LAIE,
-157.918823762,21.6480109560001,676,1,0,4076381,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:33+00,55-122 NAUPAKA ST,,{7918F594-F012-44F8-A393-9798EAF79E66},LP,55011058,1,1,LAIE,
-157.918901815,21.6477874080001,677,1,0,4076382,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:33+00,55-124 NAUPAKA ST,,{40ECA560-F2E4-40EC-88E6-60DE077C87DD},LP,55011059,1,1,LAIE,
-157.91895715,21.647344032,678,1,0,4076383,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:33+00,55-126 NAUPAKA ST,,{2FE36FFA-AF1D-4F67-9AE9-5BB3C8BDDE77},LP,55011018,1,1,LAIE,
-157.919188089,21.6476305350001,679,1,0,4076384,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:33+00,55-136 ANEMOKU ST,,{D7373924-4E1B-4A11-A63A-A5234FCC1D8F},LP,55011052,1,1,LAIE,
-157.919073749,21.647870395,680,1,0,4076385,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:33+00,55-128 NAUPAKA ST,,{11445548-6B4B-456C-812C-FC66B71AB2D3},LP,55011051,1,1,LAIE,
-157.919681047,21.6478832510001,681,1,0,4076386,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:34+00,55-130 NAUPAKA ST,,{E9F08A53-13BB-4CC3-9416-7A5F25F942B9},LP,55011050,1,1,LAIE,
-157.919897517,21.647610781,682,1,0,4076387,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:34+00,55-138 NAUPAKA ST,,{9FC6B72D-3184-48ED-A899-E0C49CFC97A2},LP,55011048,1,1,LAIE,
-157.920026499,21.6476158680001,683,1,0,4076388,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:34+00,55-140 NAUPAKA ST,,{7BAE73BC-AE17-44E9-AFEA-E5E13642013A},LP,55011047,1,1,LAIE,
-157.92021595,21.6476084220001,684,1,0,4076389,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:35+00,55-142 NAUPAKA ST,,{183B8547-AA1A-4432-9D80-525B9F619E2F},LP,55011046,1,1,LAIE,
-157.920205098,21.6477955760001,685,1,0,4076390,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:35+00,55-142 NAUPAKA ST,,{356DE20D-8510-42B1-87AE-009EA36ACC04},LP,55011046,1,1,,
-157.920295198,21.647651168,686,1,0,4076391,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:35+00,55-146 NAUPAKA ST,,{25692256-6B24-4BEA-B08F-2D068EDCEC22},LP,55011016,1,1,LAIE,
-157.920566577,21.647701542,687,1,0,4076392,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:36+00,55-150 NAUPAKA ST,,{4258829E-F94F-4536-A101-89E9A2862751},LP,55011015,1,1,,
-157.920780295,21.647542119,688,1,0,4076393,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:36+00,55-152 NAUPAKA ST,,{F402F1A4-5612-4D02-B4CA-D968E0404866},LP,55011014,1,1,LAIE,
-157.92104765,21.6475786730001,689,1,0,4076394,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:36+00,55-158 NAUPAKA ST,,{CF9F2B64-55C4-4420-9FD9-803AC0128823},LP,55011012,1,1,LAIE,
-157.921332073,21.647702028,690,1,0,4076395,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:37+00,55-160 NAUPAKA ST,,{E0DD8A96-99C7-4CD4-807C-3585E43429AE},LP,55011011,1,1,LAIE,
-157.921359349,21.6476726340001,691,1,0,4076396,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:37+00,55-164 NAUPAKA ST,,{715C4E03-D49A-4C58-9DA9-39FE194FA8B4},LP,55011010,1,1,LAIE,
-157.91861561,21.648708383,692,1,0,4076475,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:37+00,55-113 NAUPAKA ST,,{1089AAFA-9AA0-4493-9592-73D1A033D274},LP,55011028,1,1,LAIE,
-157.918409164,21.648364417,693,1,0,4076476,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:38+00,55-113A NAUPAKA ST,,{B6C17C78-A07B-405A-9BAF-866EA9E503EF},LP,55011071,1,1,LAIE,
-157.918348992,21.6488029120001,694,1,0,4076477,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:38+00,55-109 NAUPAKA ST,,{C6444DD1-5A6D-49A3-9BEA-2DBF5DB4FF0F},LP,55011027,1,1,LAIE,
-157.91811342,21.6488066590001,695,1,0,4076478,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:38+00,55-109 NAUPAKA ST,,{1F1786C7-4927-4768-B86F-FCCE6E7B3CFA},LP,55011027,1,1,LAIE,
-157.918264477,21.6484338920001,696,1,0,4076479,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:38+00,55-105 NAUPAKA ST,,{989EFF23-4F52-4299-9224-857EA2680870},LP,55011069,1,1,LAIE,
-157.918051503,21.6486752650001,697,1,0,4076480,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:38+00,55-99 NAUPAKA ST,,{8267C699-83D2-47E0-9690-A9B6313F6F1F},LP,55011074,1,1,LAIE,
-157.917871845,21.6484646070001,698,1,0,4076481,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:38+00,55-101 NAUPAKA ST,,{DC3978D9-03EB-4CC0-A3BF-3CD20EC22972},LP,55011026,1,1,LAIE,
-157.917526731,21.6485108000001,699,1,0,4076482,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:38+00,55-97 NAUPAKA ST,,{FC97F999-4F80-4F6C-908D-9360BC85D416},LP,55011060,1,1,LAIE,
-157.917555774,21.6483118370001,700,1,0,4076483,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:39+00,55-95 NAUPAKA ST,,{17D189BA-EBEE-43F5-A4B3-DD20014F8657},LP,55011025,1,1,LAIE,
-157.917251855,21.6485918000001,701,1,0,4076484,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:39+00,55-91 NAUPAKA ST,,{5714649A-D17B-4BB0-A693-5B02625B8F7B},LP,55011024,1,1,LAIE,
-157.917208568,21.6484024590001,702,1,0,4076485,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:39+00,55-89 NAUPAKA ST,,{653D6ED7-90AD-495F-90BE-F1BDB74539E0},LP,55011053,1,1,LAIE,
-157.916909822,21.648651429,703,1,0,4076486,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:39+00,55-87 NAUPAKA ST,,{94FEA034-F80C-4B14-8FC7-727B83868914},LP,55010038,1,1,LAIE,
-157.916940248,21.648277684,704,1,0,4076487,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:39+00,55-85 NAUPAKA ST,,{E09BF468-5F05-4C59-BBF2-F86272D77D0E},LP,55010037,1,1,LAIE,
